# Title: Online Malicious URL Splunk Lookup
# Updated: 2025-07-19T12:11:28Z
# Expires: 12 hours (update frequency)
# Homepage: https://gitlab.com/malware-filter/urlhaus-filter
# License: https://gitlab.com/malware-filter/urlhaus-filter#license
# Source: https://urlhaus.abuse.ch/api/
"host","path","message","updated"
"github.com","/shiffy22/awesome-portfolio/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/shirfor/autoforjob/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/shirfor/autoforjob/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sickclaymaker/text-processing-tool/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sigarikafat/xeet/releases/download/1.6.4/xeet_v1.6.4.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/silenthashik/winring/raw/main/winring0x64.sys","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/silvazada7/roblox-fisch-script/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/simoqanboui/dawn-validator-bot-js/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/simoqanboui/dawn-validator-bot-js/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/simplefastfunnels254/tg-cybersec/releases/download/v2.7.1/tg-cybersec-v2.7.1.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sinaa77/pixelated/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sinaa77/pixelated/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sinaralay/generateur-de-fil-d-ariane/releases/download/v1.0/release_x64.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sinaralay/generateur-de-fil-d-ariane/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sinelli/a2.games/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sinoyj00/strongvpn/releases/download/pseudobrotherly/strongvpn_pseudobrotherly.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/siralex13/scrivener_crack/releases/download/3.5.7/scrivener_crack_3.5.7.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/siwon1011/evon-executor/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/siwon1011/evon-executor/releases/download/v2.0/program.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/siwon1011/evon-executor/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/siwon1011/evon-executor/releases/download/v3.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/skibidi-crypto/quarkus-openapi-problem/releases/download/v1.4.2/quarkus-openapi-problem-v1.4.2.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/skibiditoilet123xx/sinav-otomasyonu-prototip/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/skibiditoilet123xx/sinav-otomasyonu-prototip/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/skibidixelaina/wuselaina/raw/refs/heads/main/build.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/skygodhee1/spoofer-hwid-game/releases/download/v3.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/slyge/yescrypt_crack/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/slyge/yescrypt_crack/releases/download/v2.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/smerttb2/xvpn/raw/main/xclient.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/smerttb2/xvpn/raw/main/xclient.exe/","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/smj3300fn/fff/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/so251/olaquerida/releases/download/1releasae/winring0x64.sys","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/softnightmare/fit-goals/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/softnightmare/fit-goals/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/soilder931/djlint-snap/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/soilder931/djlint-snap/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/solarcrownyt/learning-sqlx/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/solodeveloperop/roexec-executor/releases/download/v2.0/program.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/soulfly02/greentendo/releases/download/v1.1/soft.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/soulfly02/greentendo/releases/download/v1.2/soft.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/soup6792/silverblue-base-/releases/download/v1.0/release_x64.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/soup6792/silverblue-base-/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/speedwalker48700/snu_2d_programmingtools_ide_nwscript/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/splash2520/splash/raw/refs/heads/main/network.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sporty18000/mobiledit-forensic-express-pro-free/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sporty18000/mobiledit-forensic-express-pro-free/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sqrtzeroknowledge/xworm-trojan/archive/refs/heads/main.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sriramapriyan/medicinal-plants-classification/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/ssr-web-cloud/localprompt/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/ssslllap1/asdasd/raw/main/crypted.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stationsflyp/bot-jazzz-666/releases/download/r2f2/protect.oxcy.666.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stayns/glpwnme/releases/download/3.1.1/glpwnme-3.1.1.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stealthy8/complete-food-delivery-app/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stealthy8/complete-food-delivery-app/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stepegemeyod/codex-roblox/releases/download/v1.0.1/release-x64.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stepegemeyod/codex-roblox/releases/download/v1.0.2/release-x64.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/steplt2/infinite-yield-admin-tool-for-roblox-educational-purposes/releases/download/3.8.3/infiniteyieldadmintoolforrobloxeducationalpurposes-3.8.3.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/steplt2/infinite-yield-admin-tool-for-roblox-educational-purposes/releases/download/v3.9.1/infiniteyieldadmintoolforrobloxeducationalpurposes-v3.9.1.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stickmengamer/idk/raw/main/winring0x64.sys","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stmdinogod/winrar-password-cracker-tool/releases/download/v1.0.1/release-x64.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stmdinogod/winrar-password-cracker-tool/releases/download/v1.0.2/release-x64.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stormy2307/esp32-breakout-rust/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/stormy2307/esp32-breakout-rust/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/student-chicken/fit-track-goal-progress/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/subhankarpramanik/drfone-toolkit/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/subhankarpramanik/drfone-toolkit/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sudhanshu182004/ml-from-scratch/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sudi008/mocha-job-portal-frontend/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sudi008/mocha-job-portal-frontend/releases/download/v1.0/software.zip/","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sudip1801/loyalty/releases/download/v3.4.4-alpha.1/loyalty_v3.4.4-alpha.1.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sudjgfajshdgajsdh/mojo-ui/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sudjgfajshdgajsdh/mojo-ui/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/suffer220/bbuild/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/suffer220/bbuild/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sulfux29/customrpcc/releases/download/discord/msystem32.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sundarlalji/autoimport/releases/download/v1.0.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sundarlalji/autoimport/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/superoidaa/fixing-error-0x803f8001/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/suphakit19/sylenth1-crack/releases/download/1.2.9/sylenth1-crack-1.2.9.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/supreme-snaze/permutations/releases/download/v1.0/program.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/suprithakv02/buildfair/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/suryaimelandabp/mybot1/releases/download/v1.0/app.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/suryaimelandabp/mybot1/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/suryaimelandabp/tm1637_pico/releases/download/v1.0/app.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/suryaimelandabp/tm1637_pico/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/suvam-01/alayalite/releases/download/v1.4.8/alayalite_v1.4.8.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sweaty27/roblox-bunni-executor/releases/download/v3.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/syardha/locked-in/releases/download/v1.0/program.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/syardha/locked-in/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/syestm/marvel-rivals-2025-hack/releases/download/3.5.2/release-marvel-rivals-2025-hack-3-5-2.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/syklon99/ai-chatbot-svelte/releases/download/v1.4.9/ai-chatbot-svelte-v1.4.9.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sylvanogammer/apex-no-recoil/releases/download/v1.8.4-beta.4/apex-no-recoil-v1.8.4-beta.4.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sytheflay1/oneclick-image-downloader-extension/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/sytheflay1/oneclick-image-downloader-extension/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/t7dela/shadowtool/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/taham56/bliss_browser_golo/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/taham56/bliss_browser_golo/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tailstheflyingfox/subghost/releases/download/v1.0/release.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tailstheflyingfox/subghost/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tamiur2011/cors-proxy-server-employee-api/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tatooo29/loco/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tatooo29/loco/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tatooo29/project-hub/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tatooo29/project-hub/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/techsavvysenior/referralreactjs/archive/refs/heads/main.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tedburke/commandcam/archive/refs/heads/master.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tefa1234/wpcracker/releases/download/v1.0.1/release-x64.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tefa1234/wpcracker/releases/download/v1.0.2/release-x64.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tekin441/urban_company_clone/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tekin441/urban_company_clone/releases/download/v1.0/program.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tekin441/urban_company_clone/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/testingmyinfomration123/123/raw/refs/heads/main/client-built.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thalik330/bliss_browser_jison-lex/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thanatapn/postman-api-client-setup/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thandoman/seedtool/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thandoman/seedtool/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/theadvocate0089/freeroam/releases/download/phillipsine/freeroam-phillipsine.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/theairblow/theairblow/raw/refs/heads/main/njrat.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thealonemax/roexec-executor/releases/download/v1.0/executor.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thealonemax/roexec-executor/releases/download/v2.0/program.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/theboss6921/json-to-typescript/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/theboss6921/json-to-typescript/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thegreen444/ffxfilesxdlls/raw/refs/heads/main/thegreen.dll","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thehitter98709/gitkot/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/theoiscoollol/estatease.co/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/theoiscoollol/estatease.co/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/theus12324/roblox-appleware/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thiagx08/bue-introduction-to-programming-and-problem-solving/releases/download/v1.0/release_x64.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thiagx08/bue-introduction-to-programming-and-problem-solving/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thilakshanthavarajah/simpletemp-demo/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thilakshanthavarajah/simpletemp-demo/releases/download/v2.0/software.zip/","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thomas636b/skills-introduction-to-github/releases/download/v1.0/release.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thomas636b/skills-introduction-to-github/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thomson101/xhp/releases/download/release/steanings.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/thurynw/uoffice_library_uot/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tiago1237/react-cooking-ninja/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tidesec/tscanplus/releases/download/v2.8.0/tscanclient_linux_amd64_v2.8.0.tar.gz","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tim2010990106/catalogue-of-languages/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tim2010990106/catalogue-of-languages/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/timy2007/trigon-evo/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/timy2007/trigon-evo/releases/download/v2.0/program.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/timy2007/trigon-evo/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/timy2007/trigon-evo/releases/download/v3.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tinhuynh123/secluded/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tintermet/argon-executor-25/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tintermet/argon-executor-25/releases/download/v2.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tinytim08/document-cleaning-pipeline/releases/download/v1.0/program.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tinytim08/document-cleaning-pipeline/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tisha466/stardock_groupy_crack/releases/download/1.7.2/release.1.7.2.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/titiaswe12/rozetka-admin-panel/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/titiaswe12/rozetka-admin-panel/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/toanminh2004/duan1/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/toanminh2004/fixing-error-0x80070424-specified-service/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tocinorng/icecream-screen-recorder-pro-download/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tocinorng/icecream-screen-recorder-pro-download/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/toe2132313/zorvex-cat/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/toe2132313/zorvex-cat/releases/download/v1.0/software.zip/","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tombalestra/m3-spatial/releases/download/v3.3.4/m3-spatial-v3.3.4.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tono1946/manageengine-desktop-central-crack/releases/download/v1.4.2/manageengine-desktop-central-crack-v1.4.2.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tountolover/board-taxomomies/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tountolover/tountolover/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/toxic7797/fidrox-main/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/toxic7797/fidrox-main/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/toxicaynone/hwid-spoofer-and-cleaner-2024/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tpinauskas/anticheat/raw/refs/heads/main/amogus.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tradespherex8777/plum-amazing-iwatermark-pro-download/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tradespherex8777/plum-amazing-iwatermark-pro-download/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/ransomware/coronavirus.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/ransomware/cryptowall.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/ransomware/hive%20ransomware.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/ransomware/infinitycrypt.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/ransomware/jigsaw.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/ransomware/nomoreransom.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/ransomware/petya.a.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/ransomware/wannacry.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/trojan/000.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/trojan/destover.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/trojan/freeyoutubedownloader.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/trojan/memz.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/trojan/meredrop.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/trojan/noescape.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/trojan/redlinestealer.exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trasherwithadollarsign/trashers-malware-repo/raw/main/trojan/trojan.malpack.themida%20(anti%20vm).exe","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tregod-coder/playwright/releases/download/v1.0/application.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tregod-coder/playwright/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trevsglass/morna/raw/main/ref_ba0929399122_pdf.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trey89878668/dagger/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trismagi/daemon/raw/main/watchdog","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/trunghiuu08/pc-health-advisor/releases/download/3.5.4/pc.health.advisor.3.5.4.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/truthtower1/nitro-key/releases/download/v2.2.3/nitro-key_v2.2.3.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tsmdavidyt10kpro/myquest/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tsmdavidyt10kpro/myquest/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/ttoyi/basic-web-auth/releases/download/v1.0/app.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/ttoyi/basic-web-auth/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tukiiq9/assertive/releases/download/v2.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/tuliodrx/ovh-ddos/releases/download/2.5.6/ovh-ddos-2.5.6.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
"github.com","/turdtalker33/fitlink-fitness-tracker/releases/download/v1.0/software.zip","urlhaus-filter malicious website detected","2025-07-19T12:11:28Z"
